22203756,republican,RT @transition2017: President-elect Trump shares an update on Transition & policy plans for the first 100 days. Watch here: https://t.co/eq…
22203756,republican,Productive day in Washington DC at our @transition2017 Headquarters. Looking forward to being in New York tomorrow! https://t.co/9L5Hx2qLO6
22203756,republican,I'll be on @FoxNewsSunday LIVE this morning at 9 am ET.
22203756,republican,Great day of meetings on Capitol Hill with House and Senate leadership talking about working together on a Trump ag… https://t.co/spxPmoz6ro
22203756,republican,Great meeting w/ GOP Governors at @The_RGA discussing President-elect @realDonaldTrump plan to partner w/ states to… https://t.co/OVmbkpoIYU
22203756,republican,RT @GovPenceIN: Welcomed Governor-elect @LGHolcomb to his future office. Looking forward to working with him as he takes IN to the next lev…
22203756,republican,"RT @GovPenceIN: Great to be back home again in IN, where I hosted a Cabinet meeting & discussed @LGHolcomb's seamless transition to the Gov…"
22203756,republican,"RT @GovPenceIN: .@LGHolcomb and I caught up with some students from Crestview Elementary School in Lawrence, IN as they toured the Statehou…"
22203756,republican,RT @GovPenceIN: Showing @LGHolcomb around his future office - including the incredible history behind the various portraits and paintings h…
22203756,republican,RT @GovPenceIN: I join you on this #VeteransDay to express sincere respect for all those who have worn the uniform of any branch of our nat…
22203756,republican,"RT @GovPenceIN: Humbled to be at Camp Atterbury this afternoon to reflect on the courage, valor, and devotion of our veterans https://t.co/…"
22203756,republican,We honor all those who have worn the uniform of the United States of America. Happy Veterans Day!
22203756,republican,"Grateful to be home with my wife Karen, daughter Charlotte & my mom. Wherever my duties take me as VP, my heart wil… https://t.co/Tt4zGnyJQA"
22203756,republican,"Everything I am, everything I will ever be, I owe God, my parents, my family and the state of Indiana. Thank you fo… https://t.co/vtE6Z2Catf"
22203756,republican,Thank you for the invitation. I appreciated the warm reception by you and your staff. https://t.co/EyUEVRTAtj
22203756,republican,Just spoke to @BorisJohnson. Discussed America's longstanding and close relationship with the UK. https://t.co/pxccvczzkE
22203756,republican,"Warm welcome from @SenateMajLdr this afternoon. We're eager to work alongside you as we strive for a safer, more pr… https://t.co/WUB3INhDyC"
22203756,republican,Great meeting today with @SpeakerRyan at the Capitol. We look forward to partnering in the days ahead to… https://t.co/RBULXYBqjp
22203756,republican,"We're boarding Trump Force 2 in NYC to depart for D.C. for the first time as Vice President-elect. Then, we'll head… https://t.co/gj38qtxPok"
22203756,republican,"As the father of a Marine, I'm proud today to honor @USMC on 241 years of defending our freedom and this nation. #HappyBirthdayMarines"
22203756,republican,"Congratulations to my friend @HolcombForIN, Indiana's next great governor and the leader who will keep our state moving forward."
22203756,republican,Watching election returns with @realDonaldTrump in our HQ. #ElectionNight https://t.co/bfkBAerajN
22203756,republican,RT @realDonaldTrump: Watching the returns at 9:45pm. \n#ElectionNight #MAGA🇺🇸 https://t.co/HfuJeRZbod
22203756,republican,Thank you Indiana for making our state first on the board to vote to Make America Great Again! @realDonaldTrump
22203756,republican,RT @realDonaldTrump: Still time to #VoteTrump! \n#iVoted #ElectionNight https://t.co/UZtYAY1Ba6
22203756,republican,"RT @TeamTrump: ""America needs a turnaround, America needs a comeback, America needs a change."" - @realDonaldTrump #MAGA #ElectionDay https:…"
22203756,republican,"The outcome of this historic election rests in your hands. If you stand for a stronger America, cast your vote for… https://t.co/z5bPwNvxKB"
22203756,republican,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA\nhttps://t.co/vm…"
22203756,republican,RT @realDonaldTrump: We need your vote. Go to the POLLS! Let's continue this MOVEMENT! Find your poll location: https://t.co/VMUdvi1tx1 #El…
22203756,republican,Trump Force 2 has landed in NYC! Thanks to everyone who has joined us on this journey. https://t.co/PRaQcEME2G
22203756,republican,"This Election Day, America is standing at the crossroads of history. RT this if you're voting for @realDonaldTrump.… https://t.co/ts1BvntFmJ"
22203756,republican,RT @realDonaldTrump: TODAY WE MAKE AMERICA GREAT AGAIN!
22203756,republican,RT @marc_lotter: Gov @mike_pence & family boarding TrumpForce2 to New York City for Election Night! Great photo by @IndyStar. https://t.co/…
22203756,republican,"We've cast our vote. Have you? Find your polling place at https://t.co/XVvQccrKQo. If you do your part, we will… https://t.co/oBVPPh4ejS"
22203756,republican,RT @realDonaldTrump: VOTE TODAY! Go to https://t.co/MXrAxYnTjY to find your polling location. We are going to Make America Great Again! #Vo…
22203756,republican,I'm joining @rushlimbaugh on air LIVE soon. Tune in! https://t.co/eY04SRu8TX
